date,city,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,t2m,d2m,sp,blh,u10,v10
2017-10-12,Chennai,35.8,,5.48,20.18,16.1,126.82,1.06,3.49,33.92,86.0,Satisfactory,301.2864259375,298.00343770833337,100456.43559375,384.9975358854167,0.59012462424375,0.609577468375
2017-10-13,Chennai,44.53,,6.31,22.36,20.74,84.53,1.74,14.37,11.17,146.0,Moderate,301.0936575,298.04722166666664,100386.18916666666,361.264089375,1.379210823270833,1.0688891970520833
2017-10-14,Chennai,56.36,,8.52,21.73,17.57,104.29,0.48,13.82,24.98,90.0,Satisfactory,301.261828125,298.0099759375,100386.34794791669,306.6097782291667,1.52811723171875,0.7422686953541667
2017-10-15,Chennai,37.27,,11.5,17.74,16.49,82.02,0.45,11.79,17.31,83.0,Satisfactory,301.34494916666665,297.99314791666666,100439.56005208334,361.5446728125,1.8719601027708328,0.64105319965625
2017-10-16,Chennai,35.62,,12.15,18.88,18.07,82.05,0.58,10.98,9.19,77.0,Satisfactory,300.5798814583333,297.53231,100477.40227083334,421.9111288958333,3.0883906827083334,-1.0673251373020831
2017-10-17,Chennai,68.01,,20.97,19.66,23.85,86.07,0.73,9.8,6.88,76.0,Satisfactory,301.50905083333333,298.06549791666663,100398.52240625,249.67356448958333,2.0838415238541668,1.01369451400625
2017-10-18,Chennai,193.3,,21.68,24.61,26.48,66.11,0.77,22.85,26.01,277.0,Poor,302.21440322916663,297.85467302083333,100335.7906875,254.1117125208333,1.3331067743645832,0.6411089655677084
2017-10-19,Chennai,226.74,,26.58,26.9,27.96,101.96,0.96,25.11,45.95,431.0,Severe,302.5429528125,298.1394963541667,100417.13242708331,366.77626121875,0.9291354054166666,1.6446218554333332
2017-10-20,Chennai,57.62,,8.35,19.36,14.79,108.72,0.54,8.8,38.81,213.0,Poor,302.573065,299.30966197916666,100593.33653125,470.6508171875,0.9624778875,3.913987870833333
2017-10-21,Chennai,30.2,,7.94,22.86,14.83,98.49,0.57,7.05,43.89,72.0,Satisfactory,302.64357645833337,299.01290958333334,100673.59688541669,485.2991475,1.6661743755729166,3.449572680208333
2017-10-22,Chennai,31.17,,8.71,21.36,14.45,94.26,0.57,10.8,44.44,70.0,Satisfactory,302.4288271875,298.7299955208333,100702.71119791668,361.00877214583335,0.8031699065208334,1.9144184197395837
2017-10-23,Chennai,58.59,,8.95,25.92,16.93,68.64,0.64,10.73,65.06,114.0,Moderate,302.54596614583335,298.4842390625,100796.97790625,387.6035786458333,-0.0557898631875,0.5929621818229166
2017-10-24,Chennai,53.74,,10.81,21.91,16.04,113.77,0.63,11.09,34.76,115.0,Moderate,302.2791463541667,298.378805625,100948.87646875,407.74957303125,-0.6583745799479167,1.4756081054166668
2017-10-25,Chennai,36.65,,13.86,18.11,16.63,83.43,0.8,11.24,24.77,100.0,Satisfactory,301.52768322916666,298.0769441666667,101085.32036458334,497.8150531041667,-2.104358847770833,-0.5554464236770834
2017-10-26,Chennai,25.9,,15.23,19.04,18.49,98.61,0.79,17.26,14.36,68.0,Satisfactory,300.4091269791667,297.51839333333334,101103.27621875,467.9142326041666,-1.8403848839583332,-1.7624538873958333
2017-10-27,Chennai,31.32,,11.38,20.74,16.51,105.51,0.76,6.78,19.74,70.0,Satisfactory,300.47139458333334,297.2855053125,100988.40735416667,471.08151552083336,-2.13242577,-2.1939178697916666
2017-10-28,Chennai,53.37,,10.83,19.51,15.98,157.52,0.67,11.79,20.15,83.0,Satisfactory,301.3835219791667,297.40497239583334,100959.62763541668,639.357178125,-2.4849572935416666,-3.4494655937500003
2017-10-29,Chennai,62.08,,9.13,21.3,14.75,296.43,0.66,11.68,29.74,113.0,Moderate,300.69203791666666,297.37091302083337,100993.94475,717.6507769791666,-3.4194686882291667,-4.910324059375
2017-10-30,Chennai,19.87,,10.73,18.46,16.25,228.18,0.61,9.51,9.72,88.0,Satisfactory,298.0949752083333,296.81202333333334,100973.3975625,476.9986966666667,-2.8204696082291663,-2.948915973958333
2017-10-31,Chennai,41.87,,8.64,21.69,14.16,142.64,1.2,11.69,21.9,75.0,Satisfactory,298.76180125,296.7988494791667,100897.18078125,460.35825875,-1.9353602324583332,-3.448402125
2017-11-01,Chennai,24.56,,7.92,20.35,9.72,127.91499999999999,0.4,17.43,11.64,99.0,Satisfactory,298.50520552083333,296.875305625,100940.2434375,515.5946153125,-2.2391061434375,-4.105047028125
2017-11-02,Chennai,27.99,,7.82,18.51,10.8,113.19,0.59,14.51,24.43,70.0,Satisfactory,298.7686464583333,297.2203678125,100841.65441666669,583.1352438541667,-1.9253818996875,-4.628217655208333
2017-11-03,Chennai,30.02,,5.98,21.2,13.65,226.97,0.66,10.59,29.09,62.0,Satisfactory,299.03384572916667,295.57712760416666,100750.279,706.1971496875,-3.5133034706250004,-4.6962545125
2017-11-04,Chennai,27.1,,11.77,23.88,18.14,138.93,0.83,6.35,21.16,66.0,Satisfactory,298.87708572916665,297.0062339583333,100816.35007291668,435.2605480208333,-2.5651014342708334,-2.147293347364583
2017-11-05,Chennai,24.37,,6.86,16.96,11.65,104.46,0.77,6.55,12.74,58.0,Satisfactory,299.3584601041667,297.3363226041667,100863.34286458332,484.25875541666665,-3.3081250565625,-2.4738024833333334
2017-11-06,Chennai,29.63,,10.33,20.49,15.71,115.22,1.04,11.84,12.67,68.0,Satisfactory,298.98314208333335,297.04823875,100950.11186458332,448.3963559375,-2.2931565891666668,-2.955686767708333
2017-11-07,Chennai,33.67,,17.06,21.37,20.32,109.71,0.87,13.26,9.18,68.0,Satisfactory,299.2221902083333,297.0115035416667,100995.57240625,454.30131,-1.7427590253541665,-3.002385733333333
2017-11-08,Chennai,37.64,,9.17,18.77,14.1,115.62,0.83,13.02,22.1,74.0,Satisfactory,300.44743052083334,297.03271760416663,100938.84915625,631.6953055208334,-1.9844183553125,-4.040899427083334
2017-11-09,Chennai,40.88,,8.1,19.51,14.27,173.56,0.8,13.05,31.39,70.0,Satisfactory,300.8145153125,296.2648219791667,100825.98221875,823.7997927083334,-2.003422729270833,-5.523805368750001
2017-11-10,Chennai,68.58,,7.23,24.71,15.3,301.18,0.9,10.05,24.35,103.0,Moderate,300.26334427083333,296.4127509375,100806.57378125,865.0877987499999,-2.557281054166667,-5.534566763541666
2017-11-11,Chennai,70.8,,5.55,21.71,13.12,247.22,1.1,12.95,32.78,146.0,Moderate,299.98157572916665,295.9636072916667,100744.0656875,958.2366157291668,-0.7549148001145833,-7.650923183333333
2017-11-12,Chennai,81.94,,5.54,18.9,11.81,125.17,0.79,16.59,32.86,163.0,Moderate,298.85543729166665,296.3953640625,100572.14875,735.751903125,0.3274925743333333,-6.351722666666666
2017-11-13,Chennai,48.07,,12.3,27.69,19.88,138.19,0.81,11.35,26.02,110.0,Moderate,298.2407895833333,296.455405625,100497.89288541667,564.3108523958333,1.181984135375,-5.271839694791667
2017-11-14,Chennai,30.57,,13.15,25.74,19.35,153.74,0.85,8.2,16.2,91.0,Satisfactory,299.0115009375,296.90883291666665,100437.716875,558.8659328125,2.477315630208333,-5.13320905625
2017-11-15,Chennai,41.87,,19.93,37.3,28.29,134.43,0.71,10.74,23.57,68.0,Satisfactory,301.3455713541667,297.4301171875,100467.23755208332,370.6070005208333,1.54861282534375,0.7615980222395833
2017-11-16,Chennai,45.77,,24.27,38.77,31.03,144.9,1.11,12.58,25.78,96.0,Satisfactory,301.47303135416666,298.086808125,100601.97873958334,326.5489021979167,-0.0056075888124999,-0.43919437346875
2017-11-17,Chennai,58.96,,13.96,25.49,19.05,154.41,0.6,12.15,29.76,108.0,Moderate,301.1799244791667,298.0285522916667,100707.37644791669,329.87144386458334,-0.9189669399864584,-0.3391274135416666
2017-11-18,Chennai,24.73,,9.5,23.56,18.68,138.02,1.0,13.45,19.58,82.0,Satisfactory,300.7721032291667,297.93645989583337,100825.21195833333,354.31321101041664,-1.3709480061770831,-1.0812274557291668
2017-11-19,Chennai,22.81,,5.48,19.17,14.12,323.48,0.87,12.77,16.62,62.0,Satisfactory,300.87393302083336,298.08298145833334,100953.66397916668,421.7327942708334,-2.0983927430208333,-0.8578316406458333
2017-11-20,Chennai,22.57,,8.23,19.09,14.46,264.99,0.86,11.02,11.44,69.0,Satisfactory,300.63591260416666,298.08877302083334,100969.98177083331,390.70551031250005,-2.1117242564583334,-1.5205044363541669
2017-11-21,Chennai,18.44,,11.55,22.22,16.24,301.28,0.8,12.9,9.64,61.0,Satisfactory,300.80231354166665,297.9590170833333,100900.43802083336,510.5363389583333,-1.9309293946875,-2.8225481476041665
2017-11-22,Chennai,41.9,,10.58,23.9,18.52,245.08,0.74,12.47,26.93,64.0,Satisfactory,301.01263645833336,296.76216791666667,100885.26660416668,667.2526145833333,-2.6471234602083333,-3.2652605718750003
2017-11-23,Chennai,79.51,,10.58,29.82,25.94,235.51,0.74,12.8,33.97,126.0,Moderate,300.56159802083334,296.61656625,100881.6261875,530.9353453125,-1.6404786097510415,-2.00252767025
2017-11-24,Chennai,75.6,,11.82,27.44,26.61,328.89,0.73,15.48,27.26,158.0,Moderate,300.20591114583334,296.7731096875,100987.02171875,514.4698010416666,-2.031700108020833,-2.586743315625
2017-11-25,Chennai,90.46,,8.44,29.43,22.93,222.46,0.65,15.29,45.01,184.0,Moderate,300.2181080208333,295.2158416666667,101089.86232291668,855.3761107291666,-2.686415044895833,-4.769469411458333
2017-11-26,Chennai,57.36,,6.32,20.3,15.45,297.64,0.65,11.31,29.54,136.0,Moderate,299.03658,297.3649621875,101111.71204166667,507.7341670833334,-3.299496716666667,-3.332581520833333
2017-11-27,Chennai,37.83,,7.37,22.88,16.55,233.86,0.68,15.38,19.64,87.0,Satisfactory,299.55411864583334,297.30397604166666,100982.45984375,555.5243529166667,-2.7399103875,-3.885764595833333
2017-11-28,Chennai,42.05,,6.88,24.99,16.62,214.16,0.76,19.09,25.07,71.0,Satisfactory,300.06021885416664,296.2965940625,101015.72923958332,720.7885851041666,-3.2417043052083336,-4.398571357291666
2017-11-29,Chennai,38.73,,11.52,22.77,19.6,283.1,0.84,11.66,26.94,75.0,Satisfactory,299.38453291666667,296.59260302083334,101038.88455208331,665.9609478125,-4.6900481322916665,-3.1519960958333333
2017-11-30,Chennai,29.62,,8.12,18.18,14.21,303.53,0.58,8.83,17.88,69.0,Satisfactory,298.8600304166667,297.17758291666667,100928.93903125,608.0694141666667,-5.359000164583333,-1.3784895083333335
2017-12-01,Chennai,31.57,,6.48,19.48,14.07,248.09,0.58,9.32,34.83,57.0,Satisfactory,299.3454121875,296.69522729166664,100897.30996875,729.5842903125,-5.619376544791667,-2.1486519589583333
2017-12-02,Chennai,50.43,,8.33,22.98,16.1,143.57,0.54,11.23,42.02,71.0,Satisfactory,299.7981680208333,294.2796208333333,101059.90082291666,956.5020797916668,-3.831943394791667,-3.5193608270833336
2017-12-03,Chennai,46.63,,9.93,20.28,15.55,285.55,0.52,14.78,31.4,90.0,Satisfactory,299.28324947916667,294.352723125,101080.0415,777.5421989583333,-2.6418285713541665,-3.4490993864583337
2017-12-04,Chennai,43.1,,8.57,20.66,16.56,292.52,0.57,20.97,26.7,86.0,Satisfactory,299.0922380208333,294.4463177083333,100973.27976041668,596.9371867708334,-2.0775393644791667,-3.1296593666666666
2017-12-05,Chennai,34.52,,9.81,23.6,14.06,280.86,0.7,10.72,30.04,76.0,Satisfactory,299.2318670833333,295.4393108333333,100882.11833333332,604.1049669791666,-3.259672116041666,-2.443495790625
2017-12-06,Chennai,38.1,,9.12,24.27,15.27,193.71,0.67,14.01,40.77,70.0,Satisfactory,298.9670961458333,294.4785384375,100853.67279166666,570.7413933333333,-2.0149935027916666,-3.081594748958333
2017-12-07,Chennai,94.87,,7.54,27.5,18.02,175.89,0.47,17.67,40.88,143.0,Moderate,298.95426854166664,294.67248291666664,100822.58116666666,612.5044810416667,-0.8676166119062501,-3.992824834375
2017-12-08,Chennai,73.06,,8.84,30.39,21.07,138.62,0.0,14.6,47.78,175.0,Moderate,298.83155958333333,294.41871520833337,100815.36904166666,348.72752184375,-0.2165501804166666,-1.82824509715625
2017-12-09,Chennai,77.29,,11.23,31.89,20.82,139.26,0.0,12.04,38.98,156.0,Moderate,299.43523822916666,294.89760979166664,100895.50835416664,264.13986996875,0.4202356975177083,0.4813026406354166
2017-12-10,Chennai,79.19,,14.24,25.72,18.97,166.28,0.15,9.89,45.45,163.0,Moderate,298.9869751041667,295.31771197916663,101065.90442708333,332.29848328125,-0.63235379565625,-0.5261912093958333
2017-12-11,Chennai,70.02,,8.6,20.47,16.3,161.75,0.26,7.67,55.0,153.0,Moderate,299.090046875,295.8288595833333,101158.82434375,388.4334613854167,-1.0302217685268542,0.4693491526770834
2017-12-12,Chennai,59.77,,15.54,23.37,20.09,132.96,0.31,6.1,28.49,126.0,Moderate,299.3997552083333,295.9872778125,101182.03507291668,429.84077078125,-1.2108891289375,0.4875184718323959
2017-12-13,Chennai,45.88,,10.48,16.18,14.83,102.84,0.27,9.12,19.15,93.0,Satisfactory,299.231448125,295.7568720833333,101192.35289583332,454.5961625208333,-1.7672495031145834,-1.108859645096875
2017-12-14,Chennai,46.3,,16.43,18.6,18.59,149.76,0.23,13.19,15.41,81.0,Satisfactory,299.3698428125,296.03363541666664,101241.68464583332,492.9297582291667,-1.9004370079166664,-2.6802787790625
2017-12-15,Chennai,59.7,,8.39,21.82,14.2,244.64,0.35,11.93,27.65,95.0,Satisfactory,299.65478479166666,295.81204125,101326.325375,728.5488827083333,-3.3867628479166663,-3.8087329885416663
2017-12-16,Chennai,53.21,,8.19,26.4,18.54,208.34,0.17,7.92,52.58,107.0,Moderate,299.68539677083334,294.89106666666663,101411.4045,981.4104227083334,-3.6103659354166666,-3.459138471875
2017-12-17,Chennai,50.08,,6.93,18.91,13.79,249.01,0.09,8.69,68.71,102.0,Moderate,299.6065791666667,293.83853802083337,101453.484625,1033.3512259375,-3.8277025291666655,-3.564320646875
2017-12-18,Chennai,47.66,,7.49,21.38,15.45,292.82,0.22,8.65,66.46,97.0,Satisfactory,299.16381104166663,292.4082998958333,101439.3715625,1026.965915625,-3.630385990625,-3.9197918791666666
2017-12-19,Chennai,41.07,,6.46,25.36,16.64,185.64,0.22,21.79,61.01,91.0,Satisfactory,298.7807390625,293.2438270833333,101379.30936458331,874.2113920833334,-2.992803059302084,-4.728937392708334
2017-12-20,Chennai,45.39,,7.25,27.36,18.2,286.59,0.22,11.48,35.3,78.0,Satisfactory,298.68525010416664,293.34576791666666,101424.01207291668,705.9913407291666,-1.8233347518125,-5.084616023958334
2017-12-21,Chennai,52.1,,10.07,21.58,17.48,166.91,0.34,10.75,25.9,93.0,Satisfactory,298.1145815625,295.56536666666665,101400.90544791668,561.7533106249999,-2.9874580664583337,-3.789852276041666
2017-12-22,Chennai,62.7,,13.71,23.85,21.68,242.56,0.24,13.33,24.92,109.0,Moderate,298.73493145833334,295.06238479166666,101253.44786458332,676.820060625,-3.063567679791667,-4.005146853125
2017-12-23,Chennai,38.95,,12.3,24.36,20.49,276.08,0.14,13.21,25.37,89.0,Satisfactory,298.81062125,293.57728322916665,101090.11517708334,746.4440163541667,-2.564425951708333,-3.139117167708333
2017-12-24,Chennai,51.21,,10.43,23.99,19.0,265.09,0.24,15.53,25.72,83.0,Satisfactory,298.64843041666666,293.61748447916665,101076.48290625,710.3858910416667,-1.8411210388161456,-3.949076692708333
2017-12-25,Chennai,53.02,,8.82,21.51,16.38,244.15,0.3,8.9,24.74,88.0,Satisfactory,298.4810828125,293.99604739583333,101158.52039583334,669.3701585416667,-2.21136630025,-3.836134795833333
2017-12-26,Chennai,79.72,,14.75,25.27,23.35,161.15,0.29,14.59,37.33,113.0,Moderate,298.420909375,294.0641976041667,101204.54107291666,790.4308062499999,-2.64620344625,-4.2531381052083335
2017-12-27,Chennai,82.28,,10.49,23.92,19.01,249.49,0.1,13.05,58.63,186.0,Moderate,298.0780604166667,292.65789958333335,101178.60096875,879.3966372916666,-2.9546034333333338,-3.634948214583333
2017-12-28,Chennai,64.49,,18.2,28.09,27.14,192.98,0.09,11.39,38.43,148.0,Moderate,298.22691739583337,291.0994192708333,101154.72572916666,1007.8041692708332,-2.954223070833333,-3.11530014375
2017-12-29,Chennai,52.37,,11.21,28.73,20.07,207.46,0.22,12.13,35.45,95.0,Satisfactory,298.6353384375,292.38794843750003,101175.22105208336,748.8956536458332,-2.7485076222916667,-3.1198116187500005
2017-12-30,Chennai,53.72,,15.88,20.64,21.65,180.82,0.28,8.92,19.64,108.0,Moderate,298.51890604166664,294.0134965625,101104.93151041667,639.967771875,-2.120879022479167,-3.032197736458333
2017-12-31,Chennai,48.28,,8.51,12.16,10.97,181.06,0.17,6.62,26.74,77.0,Satisfactory,298.730868125,295.0286567708333,100894.76572916668,509.9042640625,-0.16260534959375,-3.926400690625
2018-01-01,Chennai,51.16,,8.39,13.63,11.72,175.58,0.03,6.0,28.82,89.0,Satisfactory,298.57285625000003,295.3489227083333,100756.93978125,450.6381987708333,-0.6480642431111459,-3.0191607385416668
2018-01-02,Chennai,58.46,,9.6,14.95,13.17,188.29,0.0,8.23,17.19,94.0,Satisfactory,298.7384776041667,295.705129375,100822.08447916666,472.8123530729167,-1.0550401152083333,-2.507654780208333
2018-01-03,Chennai,56.26,,10.67,17.75,15.62,219.26,0.0,12.77,26.41,105.0,Moderate,298.70434989583333,294.6514154166667,100998.02963541668,556.9895059375,-2.7980069716510414,-2.5619000645833334
2018-01-04,Chennai,113.21,,8.71,18.64,14.55,165.62,0.0,11.75,40.16,184.0,Moderate,298.1691515625,292.3143011458333,101094.83845833334,622.1557733333333,-2.849965726583333,-2.34139339375
2018-01-05,Chennai,76.77,,8.96,17.43,14.05,202.45,0.0,16.44,31.36,176.0,Moderate,297.5801286458333,290.7223764583334,100995.74895833334,768.2102828124999,-2.8251820380729167,-1.7498813095833334
2018-01-06,Chennai,76.4,,7.67,17.86,13.34,112.41,0.0,29.31,42.57,158.0,Moderate,297.08845333333335,290.2267596875,100997.19864583334,688.9931278125,-2.48619086946875,-1.6506577328125
2018-01-07,Chennai,62.12,,8.91,15.6,13.8,110.73,0.0,17.55,50.15,136.0,Moderate,297.1511286458333,290.340061875,101057.99007291668,671.6381532291667,-2.327588598541667,-2.7142709855208333
2018-01-08,Chennai,75.69,,7.85,16.08,13.71,140.2,0.0,14.31,48.76,124.0,Moderate,298.20085958333334,291.81856104166667,101143.78290625,961.6366383333334,-2.9711465046354166,-3.921334161458333
2018-01-09,Chennai,55.3,,8.66,14.02,11.96,145.13,0.39,20.33,50.51,121.0,Moderate,298.73252020833337,293.3989280208333,101246.38545833336,912.3309063541666,-3.616236890625,-5.005855414583333
2018-01-10,Chennai,66.55,,8.24,14.84,12.39,162.93,1.15,10.64,18.73,96.0,Satisfactory,298.27543218750003,295.3307785416667,101328.49639583332,586.37560375,-2.923739078020833,-3.096573710416666
2018-01-11,Chennai,79.23,,8.95,18.07,14.8,72.38,0.94,11.52,26.63,179.0,Moderate,298.8086264583333,295.26684125,101260.12071875,480.3823521875,-2.2265539588541667,-2.1412435958333336
2018-01-12,Chennai,82.65,,9.91,17.84,15.35,113.39,0.98,12.57,31.97,156.0,Moderate,298.4593777083333,295.0203757291667,101189.3694375,341.73365279166666,-1.3119829844791666,-0.7081165916145834
2018-01-13,Chennai,164.37,,17.04,20.65,20.98,125.32,1.23,19.38,20.49,258.0,Poor,297.8385127083333,294.92851708333336,101169.47317708336,360.685051875,-1.5528362462395833,-0.27803149084375
2018-01-14,Chennai,76.62,,11.78,14.82,14.32,106.54,0.93,20.61,28.71,207.0,Poor,297.96773260416666,294.71062177083337,101226.63351041666,469.50975775,-1.3989186184375002,-1.7310864808645834
2018-01-15,Chennai,68.45,,9.11,11.26,10.79,113.32,0.89,13.78,40.6,147.0,Moderate,298.2011754166667,294.3432946875,101173.98282291666,486.662868125,-1.8607128458958333,-0.398124903325
2018-01-16,Chennai,74.62,,8.78,11.0,10.75,104.84,0.9,12.31,42.88,134.0,Moderate,298.06742270833337,294.3384839583333,101078.95851041666,492.5405229166667,-2.032443262729166,-0.7247094691385416
2018-01-17,Chennai,71.04,,11.58,16.94,15.27,100.53,0.83,26.45,33.83,161.0,Moderate,297.7620623958333,292.35807354166667,101127.785625,532.7794316041667,-2.1287045200625,-0.6150412413760417
2018-01-18,Chennai,67.8,,14.74,20.78,18.85,91.94,0.76,23.22,44.7,129.0,Moderate,297.48084,291.30196635416667,101163.25538541668,794.6429463541667,-2.1504935002083334,-2.2831324734375
2018-01-19,Chennai,70.06,,12.12,20.38,17.57,108.54,0.64,29.85,52.91,164.0,Moderate,297.43950447916666,291.3944215625,101213.02382291669,823.5714630208332,-2.3662492796875,-2.4691030505208333
2018-01-20,Chennai,68.89,,11.7,22.48,17.79,108.56,0.68,34.03,51.59,140.0,Moderate,297.28084072916664,290.9153964583333,101158.02870833332,829.2690904166666,-1.9605660811458328,-2.3725459604166668
2018-01-21,Chennai,85.98,,11.64,20.48,16.88,103.69,0.6,33.72,57.39,180.0,Moderate,297.2915253125,290.8880433333333,101061.12876041666,816.6580641666666,-2.631940211854167,-2.6953566145833334
2018-01-22,Chennai,70.63,,12.08,20.41,16.82,101.27,0.68,13.69,40.29,167.0,Moderate,297.3405567708333,291.0643171875,100986.24086458332,815.0493128125,-2.5744692098958333,-1.808273293125
2018-01-23,Chennai,80.58,,13.66,19.77,18.15,110.34,0.62,9.92,38.16,149.0,Moderate,297.47255479166665,291.9247546875,100918.98466666669,598.1964223333333,-2.1775305751041665,-0.83091828435625
2018-01-24,Chennai,80.11,,13.56,21.32,18.6,93.14,0.7,12.56,28.97,164.0,Moderate,297.63297916666664,293.2940277083333,100858.073125,453.0899399791667,-1.5539731114062498,-1.2835768712395834
2018-01-25,Chennai,84.31,,14.15,21.0,18.91,104.38,0.9,9.64,37.25,187.0,Moderate,297.72956239583334,293.7246571875,100820.35122916668,393.4453188541667,-1.8634306641875,-1.7422830984270832
2018-01-26,Chennai,74.03,,11.69,18.96,16.01,119.36,0.83,6.7,51.81,172.0,Moderate,298.14837052083334,293.22064489583335,100919.17678125,545.3586678125,-2.535038193875,-0.7572534164999999
2018-01-27,Chennai,79.6,,11.77,19.89,16.59,101.14,0.89,7.26,40.58,161.0,Moderate,297.9143266666667,292.80199572916666,100973.90676041668,594.5953380208333,-2.3283782548958336,-1.937140382916667
2018-01-28,Chennai,71.53,,11.99,18.29,15.9,119.98,0.78,6.72,53.46,165.0,Moderate,297.96561697916667,292.24390312500003,101088.60064583334,728.933410625,-3.288938488541667,-2.7990469093750003
2018-01-29,Chennai,73.21,,12.29,18.74,16.29,111.87,0.82,8.17,56.87,155.0,Moderate,297.93570427083336,292.8111446875,101213.41980208334,746.622560625,-2.9860001788541664,-3.07423106875
2018-01-30,Chennai,68.01,,13.32,22.09,18.79,122.94,0.79,11.98,52.14,148.0,Moderate,297.689201875,292.0070010416667,101222.7525,660.7551558333333,-2.326430674072917,-3.061803733333333
2018-01-31,Chennai,72.05,,15.19,23.76,21.61,97.57,0.86,17.29,49.48,159.0,Moderate,297.37493322916663,291.10202875,101265.20429166668,495.0925253020833,-1.2913419602708334,-1.9693886080208332
2018-02-01,Chennai,66.15,,16.37,22.16,20.84,86.28,0.79,14.37,37.94,135.0,Moderate,297.0111925,290.7791230208333,101192.21710416667,304.7018274895833,-0.9934297997,-0.2042734502875
2018-02-02,Chennai,78.68,,14.88,19.5,18.15,97.64,0.95,8.5,45.96,167.0,Moderate,297.07341354166664,291.189363125,101128.68780208332,319.16095521875,-0.8852453400416667,0.66483794896875
2018-02-03,Chennai,74.22,,19.31,21.27,22.82,82.28,0.83,6.93,32.07,164.0,Moderate,297.1398227083333,290.9673520833333,101195.61321875,689.8598013020833,-1.9050287221041664,-0.99129686228125
2018-02-04,Chennai,37.64,,14.04,17.68,16.68,111.54,0.75,5.65,40.93,123.0,Moderate,297.72725375,290.72427625,101229.00184375,804.7130056249999,-2.620928291833333,-1.3738383963541667
2018-02-05,Chennai,38.01,,12.39,20.26,17.01,113.67,0.79,6.64,34.94,79.0,Satisfactory,298.5630773958333,291.670398125,101344.89467708334,764.0893444166667,-2.1134437503125,-1.9801269007291669
2018-02-06,Chennai,44.18,,11.72,23.45,18.16,98.59,0.95,8.16,20.1,94.0,Satisfactory,299.0485907291667,294.7327811458333,101246.03167708332,467.0378373125,-2.48395240021875,-1.329428559765625
2018-02-07,Chennai,33.44,,10.32,19.56,15.07,123.21,0.94,6.16,16.92,78.0,Satisfactory,299.53595041666665,295.94622229166663,101135.10519791668,413.8433670208333,-1.7783775870177083,0.5149032152291667
2018-02-08,Chennai,34.52,,10.76,20.56,15.81,105.14,1.05,6.61,20.76,78.0,Satisfactory,299.0993996875,295.133243125,100999.94057291666,416.0186484895833,-1.4188024559375,0.8372327208020834
2018-02-09,Chennai,49.07,,15.63,18.92,18.28,105.71,1.03,5.6,14.02,107.0,Moderate,299.08855875,294.93787177083334,101020.40482291668,460.48081729166665,-1.5782583994270831,1.4848228510416668
2018-02-10,Chennai,50.86,,12.89,20.61,17.07,104.86,0.97,6.64,29.6,113.0,Moderate,299.3640348958333,295.02418958333334,101176.39188541664,545.1661771979167,-2.181518651041667,0.7994745378020833
2018-02-11,Chennai,52.68,,11.77,17.7,14.25,117.81,0.91,6.47,22.69,131.0,Moderate,299.33966125,294.57480291666667,101285.022,716.6663402083333,-2.8081214497708333,0.1831654443958333
2018-02-12,Chennai,46.07,,9.24,16.23,12.66,115.09,0.85,5.97,28.55,88.0,Satisfactory,299.219248125,294.38943166666667,101425.41209375,713.2686571875,-3.398066312291667,-0.9772044841666668
2018-02-13,Chennai,76.41,,12.37,19.55,16.55,98.89,1.0,7.42,27.95,130.0,Moderate,299.14173635416665,294.5025501041667,101535.79554166668,681.5455454166666,-2.9461049638541668,-1.9326266817708333
2018-02-14,Chennai,55.38,,11.08,22.9,17.53,111.03,1.0,7.06,40.05,138.0,Moderate,299.6848240625,294.88802125,101547.62209375,707.6172033333334,-2.838204826458333,-2.7433810614583334
2018-02-15,Chennai,63.06,,11.03,21.91,16.78,93.85,0.97,11.88,40.81,99.0,Satisfactory,299.37921375,295.1594657291667,101537.98095833334,621.7003378124999,-2.57799601375,-3.091145275
2018-02-16,Chennai,57.82,,9.31,16.26,12.52,113.45,0.85,9.95,38.51,119.0,Moderate,298.92808104166664,294.05449489583333,101378.70703125,497.84035108333336,-2.0526538385260418,-1.0527011570833331
2018-02-17,Chennai,55.81,,7.37,13.41,10.31,114.38,1.05,7.69,42.39,113.0,Moderate,298.5530123958333,294.62864875,101059.95720833336,437.77617035416665,-1.4657677171875,0.676459291875
2018-02-18,Chennai,70.43,,10.66,15.41,13.46,106.9,0.79,8.49,47.51,133.0,Moderate,298.370098125,293.65492291666664,101044.84415625,515.3433323958333,-1.89136281221875,0.3754953034375
2018-02-19,Chennai,67.83,,8.69,14.05,11.8,99.43,0.8,9.71,33.17,150.0,Moderate,298.3416884375,293.27788468750003,101098.47352083334,607.3929379166667,-2.291018894322917,-0.4112641418625
2018-02-20,Chennai,63.29,,7.8,15.79,12.05,107.66,0.74,9.94,35.85,118.0,Moderate,298.328479375,293.3698664583333,101042.43077083334,547.9630032291667,-2.2440065632291666,-0.9366628470833334
2018-02-21,Chennai,74.3,,6.76,14.74,11.0,99.2,0.75,10.16,28.4,146.0,Moderate,298.25089614583334,293.45961520833333,100938.32360416668,518.5560322916666,-1.8767643544166663,-0.6285304242708333
2018-02-22,Chennai,59.12,,9.14,14.41,12.53,98.69,0.73,10.97,26.36,118.0,Moderate,298.086521875,293.4349416666667,100927.3965,429.1563841666666,-1.7213803750291667,0.02671566969375
